1010101445,22042020  13:55:12,1010101444,1397787001,0,Submitted,0.0,100.0,0.0,0.0
1010101446,22042020  13:55:12,1010101444,1397787002,0,PreSubmitted,0.0,100.0,0.0,0.0
1010101448,22042020  13:55:12,1010101447,1397787004,0,Submitted,0.0,100.0,0.0,0.0
1010101449,22042020  13:55:12,1010101447,1397787005,0,PreSubmitted,0.0,100.0,0.0,0.0
1010101450,22042020  13:55:40,0,1397787006,0,PreSubmitted,0.0,100.0,0.0,0.0
1010101451,22042020  13:55:40,1010101450,1397787007,0,PreSubmitted,0.0,100.0,0.0,0.0
1010101451,22042020  13:55:40,1010101450,1397787007,0,PreSubmitted,0.0,100.0,0.0,0.0
1010101451,22042020  13:55:40,1010101450,1397787007,0,PreSubmitted,0.0,100.0,0.0,0.0
1010101450,22042020  13:55:40,0,1397787006,0,Submitted,0.0,100.0,0.0,0.0
1010101452,22042020  13:55:40,1010101450,1397787008,0,PendingSubmit,0.0,100.0,0.0,0.0
1010101452,22042020  13:55:40,1010101450,1397787008,0,PreSubmitted,0.0,100.0,0.0,0.0
1010101451,22042020  13:55:41,1010101450,1397787007,0,PendingSubmit,0.0,100.0,0.0,0.0
1010101452,22042020  13:55:41,1010101450,1397787008,0,PreSubmitted,0.0,100.0,0.0,0.0
1010101451,22042020  13:55:41,1010101450,1397787007,0,PreSubmitted,0.0,100.0,0.0,0.0
1010101452,22042020  13:55:41,1010101450,1397787008,0,PreSubmitted,0.0,100.0,0.0,0.0
1010101451,22042020  13:55:41,1010101450,1397787007,0,PendingSubmit,0.0,100.0,0.0,0.0
1010101452,22042020  13:55:41,1010101450,1397787008,0,PendingSubmit,0.0,100.0,0.0,0.0
1010101451,22042020  13:55:42,1010101450,1397787007,0,PreSubmitted,0.0,100.0,0.0,0.0
1010101452,22042020  13:55:42,1010101450,1397787008,0,PreSubmitted,0.0,100.0,0.0,0.0
1010101451,22042020  13:55:44,1010101450,1397787007,0,PreSubmitted,0.0,100.0,0.0,0.0
1010101452,22042020  13:55:44,1010101450,1397787008,0,PreSubmitted,0.0,100.0,0.0,0.0
1010101451,22042020  13:55:45,1010101450,1397787007,0,PreSubmitted,0.0,100.0,0.0,0.0
1010101452,22042020  13:55:45,1010101450,1397787008,0,PreSubmitted,0.0,100.0,0.0,0.0
1010101451,22042020  13:55:50,1010101450,1397787007,0,PreSubmitted,0.0,100.0,0.0,0.0
1010101452,22042020  13:55:50,1010101450,1397787008,0,PreSubmitted,0.0,100.0,0.0,0.0
1010101451,22042020  13:55:53,1010101450,1397787007,0,PreSubmitted,0.0,100.0,0.0,0.0
1010101452,22042020  13:55:53,1010101450,1397787008,0,PendingSubmit,0.0,100.0,0.0,0.0
1010101451,22042020  13:55:53,1010101450,1397787007,0,PreSubmitted,0.0,100.0,0.0,0.0
