1,20200423  16:15:00,1.077875,1.07775,1.07775,1.077865
1,20200423  16:16:00,1.077895,1.077805,1.077865,1.077895
1,20200423  16:17:00,1.077905,1.077885,1.077895,1.0779
1,20200423  16:18:00,1.077925,1.077895,1.0779,1.077925
1,20200423  16:19:00,1.07818,1.07791,1.077925,1.07815
1,20200423  16:20:00,1.07855,1.077965,1.07815,1.07803
1,20200423  16:21:00,1.07811,1.077995,1.07803,1.07811
1,20200423  16:22:00,1.078185,1.07802,1.07811,1.078145
1,20200423  16:23:00,1.078145,1.07785,1.078145,1.07785
1,20200423  16:24:00,1.077955,1.07785,1.07785,1.077875
1,20200423  16:25:00,1.0779,1.07785,1.077875,1.077875
1,20200423  16:26:00,1.077875,1.07785,1.077875,1.077865
1,20200423  16:27:00,1.077875,1.07785,1.077865,1.077875
1,20200423  16:28:00,1.07797,1.07785,1.077875,1.07795
1,20200423  16:29:00,1.07804,1.07795,1.07795,1.078015
1,20200423  16:30:00,1.07808,1.078005,1.078015,1.07808
1,20200423  16:31:00,1.07808,1.078025,1.07808,1.07804
1,20200423  16:32:00,1.07807,1.078025,1.07804,1.078065
1,20200423  16:33:00,1.07811,1.078035,1.078065,1.0781
1,20200423  16:34:00,1.07812,1.0781,1.0781,1.078105
1,20200423  16:35:00,1.078105,1.078095,1.078105,1.078095
1,20200423  16:36:00,1.07811,1.078085,1.078095,1.07811
1,20200423  16:37:00,1.07812,1.07811,1.07811,1.078115
1,20200423  16:38:00,1.078125,1.0781,1.078115,1.07812
1,20200423  16:39:00,1.07812,1.07811,1.07812,1.078115
1,20200423  16:40:00,1.078115,1.0781,1.078115,1.0781
1,20200423  16:41:00,1.07814,1.078085,1.0781,1.078115
1,20200423  16:42:00,1.078175,1.07807,1.078115,1.07813
1,20200423  16:43:00,1.07822,1.078125,1.07813,1.078215
1,20200423  16:44:00,1.078215,1.07804,1.078215,1.078085
1,20200423  16:45:00,1.078435,1.07798,1.078085,1.078085
1,20200423  16:46:00,1.07817,1.078085,1.078085,1.07816
1,20200423  16:47:00,1.07833,1.078145,1.07816,1.07833
1,20200423  16:48:00,1.07833,1.078175,1.07833,1.078185
1,20200423  16:49:00,1.07833,1.078125,1.078185,1.07832
1,20200423  16:50:00,1.07838,1.07788,1.07832,1.078035
1,20200423  16:51:00,1.078335,1.078035,1.078035,1.078135
1,20200423  16:52:00,1.078275,1.077965,1.078135,1.077995
1,20200423  16:53:00,1.078005,1.07791,1.077995,1.077975
1,20200423  16:54:00,1.078025,1.077965,1.077975,1.078015
1,20200423  16:55:00,1.078025,1.07797,1.078015,1.078
1,20200423  16:56:00,1.07808,1.077985,1.078,1.07799
1,20200423  16:57:00,1.078095,1.077985,1.07799,1.07807
1,20200423  16:58:00,1.078075,1.07788,1.07807,1.077895
1,20200423  16:59:00,1.078025,1.077865,1.077895,1.07795
1,20200423  17:00:00,1.077955,1.077625,1.07795,1.077905
1,20200423  17:01:00,1.077925,1.077845,1.077905,1.077845
1,20200423  17:02:00,1.07789,1.077815,1.077845,1.077875
1,20200423  17:03:00,1.077925,1.077875,1.077875,1.077915
1,20200423  17:04:00,1.077995,1.077915,1.077915,1.07799
1,20200423  17:05:00,1.078015,1.07791,1.07799,1.077915
1,20200423  17:06:00,1.077925,1.07778,1.077915,1.07782
1,20200423  17:07:00,1.0779,1.0778,1.07782,1.0779
1,20200423  17:08:00,1.077935,1.07783,1.0779,1.077935
1,20200423  17:09:00,1.077935,1.077895,1.077935,1.077905
1,20200423  17:10:00,1.07793,1.077905,1.077905,1.077905
1,20200423  17:11:00,1.07791,1.07776,1.077905,1.077795
1,20200423  17:12:00,1.077865,1.077775,1.077795,1.077865
1,20200423  17:13:00,1.077885,1.07786,1.077865,1.077865
1,20200423  17:14:00,1.07788,1.077795,1.077865,1.07788
1,20200423  17:15:00,1.0779,1.07788,1.07788,1.0779
1,20200423  17:16:00,1.077915,1.07786,1.0779,1.077875
1,20200423  17:17:00,1.07789,1.07787,1.077875,1.07789
1,20200423  17:18:00,1.07789,1.077865,1.07789,1.077865
1,20200423  17:19:00,1.07789,1.077785,1.077865,1.0778
1,20200423  17:20:00,1.07786,1.077795,1.0778,1.0778
1,20200423  17:21:00,1.0779,1.0778,1.0778,1.0779
1,20200423  17:22:00,1.077925,1.07782,1.0779,1.07788
1,20200423  17:23:00,1.07788,1.077815,1.07788,1.07782
1,20200423  17:24:00,1.07783,1.07781,1.07782,1.07783
1,20200423  17:25:00,1.077835,1.077825,1.07783,1.07783
1,20200423  17:26:00,1.077835,1.077825,1.07783,1.07783
1,20200423  17:27:00,1.07783,1.07778,1.07783,1.07779
1,20200423  17:28:00,1.077815,1.077775,1.07779,1.077785
1,20200423  17:29:00,1.077815,1.077725,1.077785,1.077765
1,20200423  17:30:00,1.0778,1.077725,1.077765,1.077785
1,20200423  17:31:00,1.077785,1.07777,1.077785,1.077775
1,20200423  17:32:00,1.077775,1.077775,1.077775,1.077775
1,20200423  17:33:00,1.077905,1.07777,1.077775,1.077875
1,20200423  17:34:00,1.07792,1.07787,1.077875,1.07792
1,20200423  17:35:00,1.078005,1.07792,1.07792,1.07798
1,20200423  17:36:00,1.07799,1.077895,1.07798,1.07791
1,20200423  17:37:00,1.07791,1.0779,1.07791,1.0779
1,20200423  17:38:00,1.07794,1.0779,1.0779,1.077905
1,20200423  17:39:00,1.077905,1.07789,1.077905,1.077905
1,20200423  17:40:00,1.077955,1.0779,1.077905,1.077945
1,20200423  17:41:00,1.077945,1.077845,1.077945,1.077855
1,20200423  17:42:00,1.077925,1.077855,1.077855,1.077925
1,20200423  17:43:00,1.077955,1.077925,1.077925,1.077955
1,20200423  17:44:00,1.07798,1.07792,1.077955,1.07798
1,20200423  17:45:00,1.07801,1.077955,1.07798,1.077995
1,20200423  17:46:00,1.078035,1.077985,1.077995,1.077985
1,20200423  17:47:00,1.078015,1.077975,1.077985,1.07801
1,20200423  17:48:00,1.07803,1.07798,1.07801,1.07798
1,20200423  17:49:00,1.077985,1.07796,1.07798,1.07796
1,20200423  17:50:00,1.07802,1.077955,1.07796,1.07799
1,20200423  17:51:00,1.077995,1.077935,1.07799,1.077935
