1,20200422  16:15:00,1.082275,1.081995,1.082,1.082125
1,20200422  16:16:00,1.082175,1.08209,1.082125,1.08216
1,20200422  16:17:00,1.08216,1.082135,1.08216,1.082135
1,20200422  16:18:00,1.08216,1.08212,1.082135,1.082155
1,20200422  16:19:00,1.082175,1.082135,1.082155,1.082135
1,20200422  16:20:00,1.082275,1.08213,1.082135,1.082135
1,20200422  16:21:00,1.08218,1.082135,1.082135,1.08215
1,20200422  16:22:00,1.082355,1.082145,1.08215,1.082345
1,20200422  16:23:00,1.08236,1.082325,1.082345,1.082335
1,20200422  16:24:00,1.082345,1.082325,1.082335,1.082345
1,20200422  16:25:00,1.082355,1.08233,1.082345,1.08233
1,20200422  16:26:00,1.082355,1.08233,1.08233,1.082345
1,20200422  16:27:00,1.08236,1.08232,1.082345,1.08234
1,20200422  16:28:00,1.082345,1.08234,1.08234,1.082345
1,20200422  16:29:00,1.08236,1.08234,1.082345,1.08234
1,20200422  16:30:00,1.082435,1.08232,1.08234,1.082375
1,20200422  16:31:00,1.082385,1.08237,1.082375,1.082375
1,20200422  16:32:00,1.08245,1.082355,1.082375,1.08238
1,20200422  16:33:00,1.08241,1.08237,1.08238,1.082405
1,20200422  16:34:00,1.08243,1.082395,1.082405,1.08243
1,20200422  16:35:00,1.08243,1.08243,1.08243,1.08243
1,20200422  16:36:00,1.082435,1.081995,1.08243,1.082125
1,20200422  16:37:00,1.082285,1.082125,1.082125,1.082255
1,20200422  16:38:00,1.08228,1.082085,1.082255,1.08216
1,20200422  16:39:00,1.08227,1.082145,1.08216,1.082265
1,20200422  16:40:00,1.08238,1.082245,1.08227,1.082245
1,20200422  16:41:00,1.08226,1.082235,1.082245,1.082235
1,20200422  16:42:00,1.082265,1.082235,1.082235,1.082255
1,20200422  16:43:00,1.082255,1.08225,1.082255,1.08225
1,20200422  16:44:00,1.08233,1.08225,1.08225,1.08233
1,20200422  16:45:00,1.08237,1.08209,1.08233,1.082355
1,20200422  16:46:00,1.08235,1.08235,1.08235,1.08235
1,20200422  16:47:00,1.082355,1.08234,1.08235,1.08234
1,20200422  16:48:00,1.08235,1.082335,1.08234,1.08234
1,20200422  16:49:00,1.08237,1.08234,1.08234,1.08237
1,20200422  16:50:00,1.082375,1.082325,1.08237,1.082355
1,20200422  16:51:00,1.082355,1.082335,1.082355,1.082335
1,20200422  16:52:00,1.08236,1.082335,1.082335,1.082355
1,20200422  16:53:00,1.082355,1.0823,1.082355,1.08231
1,20200422  16:54:00,1.08232,1.08231,1.08231,1.082315
1,20200422  16:55:00,1.082325,1.082315,1.082315,1.08232
1,20200422  16:56:00,1.082335,1.08232,1.08232,1.08233
1,20200422  16:57:00,1.082335,1.082325,1.08233,1.08233
1,20200422  16:58:00,1.082335,1.082325,1.08233,1.082325
1,20200422  16:59:00,1.08233,1.08227,1.082325,1.082275
1,20200422  17:00:00,1.082385,1.08225,1.082275,1.08229
1,20200422  17:01:00,1.082395,1.082265,1.08229,1.082355
1,20200422  17:02:00,1.082385,1.0823,1.082355,1.0823
1,20200422  17:03:00,1.082345,1.08229,1.0823,1.08229
1,20200422  17:04:00,1.08229,1.082255,1.08229,1.082285
1,20200422  17:05:00,1.082285,1.082255,1.082285,1.082255
1,20200422  17:06:00,1.082325,1.082255,1.082255,1.08232
1,20200422  17:07:00,1.082325,1.082295,1.08232,1.082305
1,20200422  17:08:00,1.08233,1.0823,1.082305,1.082305
1,20200422  17:09:00,1.08231,1.082285,1.082305,1.082285
1,20200422  17:10:00,1.082405,1.082285,1.082285,1.082405
1,20200422  17:11:00,1.08242,1.08235,1.082405,1.08235
1,20200422  17:12:00,1.08235,1.08231,1.08235,1.08231
1,20200422  17:13:00,1.08231,1.082225,1.08231,1.08223
1,20200422  17:14:00,1.082285,1.08222,1.08223,1.08222
1,20200422  17:15:00,1.082225,1.08214,1.082225,1.08214
1,20200422  17:16:00,1.08215,1.08209,1.08214,1.08213
1,20200422  17:17:00,1.08218,1.082115,1.08213,1.08213
1,20200422  17:18:00,1.08213,1.08208,1.08213,1.08209
1,20200422  17:19:00,1.0821,1.082075,1.08209,1.08208
1,20200422  17:20:00,1.08212,1.08207,1.08208,1.08212
1,20200422  17:21:00,1.08212,1.082115,1.08212,1.08212
1,20200422  17:22:00,1.08212,1.08211,1.08212,1.08212
1,20200422  17:23:00,1.08212,1.08211,1.08212,1.08212
1,20200422  17:24:00,1.08212,1.08212,1.08212,1.08212
1,20200422  17:25:00,1.08216,1.082105,1.08212,1.08215
1,20200422  17:26:00,1.082175,1.08215,1.08215,1.08215
1,20200422  17:27:00,1.082175,1.08215,1.08215,1.082165
1,20200422  17:28:00,1.08228,1.08215,1.082165,1.082265
1,20200422  17:29:00,1.082275,1.082255,1.082265,1.08226
1,20200422  17:30:00,1.082275,1.08221,1.08226,1.08221
1,20200422  17:31:00,1.08233,1.08221,1.08221,1.082305
1,20200422  17:32:00,1.08232,1.082295,1.082305,1.0823
1,20200422  17:33:00,1.08232,1.08229,1.0823,1.0823
1,20200422  17:34:00,1.0823,1.082215,1.0823,1.082235
1,20200422  17:35:00,1.082235,1.08221,1.082235,1.08222
1,20200422  17:36:00,1.08225,1.08222,1.08222,1.08224
1,20200422  17:37:00,1.08225,1.082215,1.08224,1.082225
1,20200422  17:38:00,1.082225,1.08209,1.082225,1.08209
1,20200422  17:39:00,1.082155,1.08209,1.08209,1.082135
1,20200422  17:40:00,1.0822,1.082135,1.08214,1.082175
1,20200422  17:41:00,1.08218,1.082175,1.082175,1.082175
1,20200422  17:42:00,1.082235,1.082175,1.082175,1.082225
1,20200422  17:43:00,1.08224,1.08222,1.082225,1.082235
1,20200422  17:44:00,1.08224,1.0822,1.082235,1.082205
1,20200422  17:45:00,1.08226,1.082195,1.082205,1.082255
1,20200422  17:46:00,1.082265,1.082255,1.082255,1.08226
1,20200422  17:47:00,1.082435,1.08226,1.08226,1.0824
1,20200422  17:48:00,1.08243,1.082365,1.0824,1.08238
1,20200422  17:49:00,1.08238,1.082285,1.08238,1.08229
1,20200422  17:50:00,1.082345,1.08228,1.08229,1.082335
1,20200422  17:51:00,1.082335,1.08227,1.082335,1.08229
1,20200422  17:52:00,1.082305,1.08226,1.08229,1.08226
1,20200422  17:53:00,1.082335,1.08224,1.08226,1.0823
1,20200422  17:54:00,1.082335,1.082295,1.0823,1.082295
1,20200422  17:55:00,1.08232,1.08229,1.082295,1.082295
1,20200422  17:56:00,1.082305,1.082295,1.082295,1.082305
1,20200422  17:57:00,1.082305,1.082305,1.082305,1.082305
1,20200422  17:58:00,1.082305,1.0823,1.082305,1.082305
1,20200422  17:59:00,1.08238,1.082295,1.082305,1.082315
1,20200422  18:00:00,1.082335,1.082225,1.082315,1.082265
1,20200422  18:01:00,1.08228,1.082225,1.082265,1.08226
1,20200422  18:02:00,1.082265,1.082255,1.08226,1.082265
1,20200422  18:03:00,1.082275,1.082245,1.082265,1.082245
1,20200422  18:04:00,1.082255,1.082125,1.082245,1.082125
1,20200422  18:05:00,1.082125,1.082025,1.082125,1.082025
1,20200422  18:06:00,1.082055,1.08198,1.082025,1.082005
1,20200422  18:07:00,1.0821,1.081995,1.082005,1.08205
1,20200422  18:08:00,1.08206,1.082025,1.08205,1.082045
1,20200422  18:09:00,1.08211,1.08204,1.082045,1.0821
1,20200422  18:10:00,1.082105,1.08206,1.0821,1.082065
1,20200422  18:11:00,1.082065,1.082035,1.082065,1.082035
1,20200422  18:12:00,1.082045,1.08203,1.082035,1.08203
1,20200422  18:13:00,1.082035,1.08203,1.08203,1.082035
1,20200422  18:14:00,1.082035,1.081975,1.082035,1.08198
1,20200422  18:15:00,1.08199,1.08196,1.08198,1.08199
1,20200422  18:16:00,1.08199,1.081985,1.08199,1.081985
1,20200422  18:17:00,1.08199,1.08197,1.081985,1.08197
1,20200422  18:18:00,1.08199,1.08197,1.08197,1.081985
1,20200422  18:19:00,1.082005,1.081985,1.081985,1.082005
1,20200422  18:20:00,1.08203,1.081985,1.082005,1.08203
1,20200422  18:21:00,1.082075,1.08203,1.08203,1.082055
1,20200422  18:22:00,1.082055,1.082045,1.08205,1.082045
1,20200422  18:23:00,1.082045,1.081995,1.082045,1.082005
1,20200422  18:24:00,1.082005,1.082,1.082005,1.082005
1,20200422  18:25:00,1.082015,1.081925,1.082005,1.081925
1,20200422  18:26:00,1.081945,1.08187,1.081925,1.081895
1,20200422  18:27:00,1.081915,1.08185,1.081895,1.081855
1,20200422  18:28:00,1.08193,1.081795,1.081855,1.08191
1,20200422  18:29:00,1.081945,1.081885,1.08191,1.081945
1,20200422  18:30:00,1.081945,1.081865,1.081945,1.08189
1,20200422  18:31:00,1.081945,1.0817,1.08189,1.08173
1,20200422  18:32:00,1.081735,1.08159,1.08173,1.0816
1,20200422  18:33:00,1.081605,1.081565,1.0816,1.081595
1,20200422  18:34:00,1.081645,1.081595,1.081595,1.08163
1,20200422  18:35:00,1.08163,1.08152,1.08163,1.081545
1,20200422  18:36:00,1.081545,1.081445,1.081545,1.08145
1,20200422  18:37:00,1.081475,1.081195,1.08145,1.08128
1,20200422  18:38:00,1.08133,1.081245,1.08128,1.08131
1,20200422  18:39:00,1.081335,1.08129,1.08131,1.081295
1,20200422  18:40:00,1.081295,1.08106,1.081295,1.081275
1,20200422  18:41:00,1.08129,1.081145,1.081275,1.081205
1,20200422  18:42:00,1.08129,1.081075,1.081205,1.08111
1,20200422  18:43:00,1.081115,1.081075,1.08111,1.081085
1,20200422  18:44:00,1.08109,1.080955,1.081085,1.081015
1,20200422  18:45:00,1.081015,1.08094,1.081015,1.08099
1,20200422  18:46:00,1.081055,1.08091,1.08099,1.08097
1,20200422  18:47:00,1.08098,1.080945,1.08097,1.080945
1,20200422  18:48:00,1.08096,1.08094,1.080945,1.080945
1,20200422  18:49:00,1.08112,1.080945,1.080945,1.080985
1,20200422  18:50:00,1.081005,1.080885,1.080985,1.080885
1,20200422  18:51:00,1.080895,1.08073,1.080885,1.08078
1,20200422  18:52:00,1.080845,1.080595,1.08078,1.080605
1,20200422  18:53:00,1.080785,1.080575,1.080605,1.080715
1,20200422  18:54:00,1.080745,1.080675,1.080715,1.08071
1,20200422  18:55:00,1.080715,1.080685,1.08071,1.080705
1,20200422  18:56:00,1.08072,1.08069,1.080705,1.080715
1,20200422  18:57:00,1.080805,1.080625,1.080715,1.080635
1,20200422  18:58:00,1.080655,1.080625,1.080635,1.08064
1,20200422  18:59:00,1.08064,1.080595,1.08064,1.08063
1,20200422  19:00:00,1.080715,1.08058,1.08063,1.080715
1,20200422  19:01:00,1.08073,1.080695,1.080715,1.08071
1,20200422  19:02:00,1.08086,1.08068,1.08071,1.080815
1,20200422  19:03:00,1.080935,1.0808,1.080815,1.080915
1,20200422  19:04:00,1.081065,1.0809,1.080915,1.08106
1,20200422  19:05:00,1.081075,1.080925,1.08106,1.08098
1,20200422  19:06:00,1.081105,1.08098,1.08098,1.08108
1,20200422  19:07:00,1.08118,1.081065,1.08108,1.081135
1,20200422  19:08:00,1.081165,1.081075,1.081135,1.08111
1,20200422  19:09:00,1.081165,1.08107,1.08111,1.081125
1,20200422  19:10:00,1.081155,1.081085,1.081125,1.081105
1,20200422  19:11:00,1.08114,1.08108,1.081105,1.0811
1,20200422  19:12:00,1.08116,1.081095,1.0811,1.08114
1,20200422  19:13:00,1.081175,1.081115,1.08114,1.081175
1,20200422  19:14:00,1.081195,1.081145,1.081175,1.08115
1,20200422  19:15:00,1.08115,1.080885,1.08115,1.080915
1,20200422  19:16:00,1.08103,1.080835,1.080915,1.081015
1,20200422  19:17:00,1.081025,1.080835,1.081015,1.080835
