AAPL, 20101021  09:00:00, 313.16, 313.19, 312.8, 312.82,
AAPL, 20101021  09:05:00, 312.8, 312.89, 312.64, 312.65,
AAPL, 20101021  09:10:00, 312.66, 312.84, 312.58, 312.82,
AAPL, 20101021  09:15:00, 312.79, 313, 312.7, 312.98,
AAPL, 20101021  09:20:00, 313, 313, 312.86, 313,
AAPL, 20101021  09:25:00, 312.98, 312.98, 312.35, 312.37,
AAPL, 20101021  09:30:00, 312.36, 312.44, 311.12, 311.83,
AAPL, 20101021  09:35:00, 311.82, 313.12, 311.51, 312.97,
AAPL, 20101021  09:40:00, 312.95, 314.74, 312.88, 313.94,
AAPL, 20101021  09:45:00, 313.99, 314.2, 313.3, 313.71,
AAPL, 20101021  09:50:00, 313.76, 313.82, 313.09, 313.4,
AAPL, 20101021  09:55:00, 313.33, 313.95, 313.28, 313.71,
AAPL, 20101021  10:00:00, 313.59, 313.66, 312.6, 313.2,
AAPL, 20101021  10:05:00, 313.19, 314.3, 312.83, 314.14,
AAPL, 20101021  10:10:00, 314.07, 314.23, 313.68, 313.74,
AAPL, 20101021  10:15:00, 313.74, 313.77, 312.8, 313.12,
AAPL, 20101021  10:20:00, 313.16, 313.47, 312.9, 313.34,
AAPL, 20101021  10:25:00, 313.43, 313.5, 312.92, 313.15,
AAPL, 20101021  10:30:00, 313.16, 313.46, 313.05, 313.15,
AAPL, 20101021  10:35:00, 313.22, 313.31, 312.8, 312.88,
AAPL, 20101021  10:40:00, 312.89, 313.19, 312.62, 312.74,
AAPL, 20101021  10:45:00, 312.71, 313, 312.36, 313,
AAPL, 20101021  10:50:00, 312.99, 313, 312.57, 312.69,
AAPL, 20101021  10:55:00, 312.68, 312.88, 312.62, 312.85,
AAPL, 20101021  11:00:00, 312.83, 313.25, 312.81, 313,
AAPL, 20101021  11:05:00, 313.02, 313.31, 312.5, 312.52,
AAPL, 20101021  11:10:00, 312.55, 312.75, 311.94, 311.99,
AAPL, 20101021  11:15:00, 311.98, 312.31, 311.7, 311.9,
AAPL, 20101021  11:20:00, 311.91, 312.3, 311.72, 311.84,
AAPL, 20101021  11:25:00, 311.85, 311.94, 311.44, 311.76,
AAPL, 20101021  11:30:00, 311.74, 312.23, 311.72, 312.06,
AAPL, 20101021  11:35:00, 312.09, 312.09, 310.59, 310.85,
AAPL, 20101021  11:40:00, 310.88, 310.92, 310.08, 310.2,
AAPL, 20101021  11:45:00, 310.2, 310.89, 310.13, 310.74,
AAPL, 20101021  11:50:00, 310.75, 310.8, 310.41, 310.7,
AAPL, 20101021  11:55:00, 310.67, 311.2, 310.62, 311.06,
AAPL, 20101021  12:00:00, 311.05, 311.12, 310.7, 310.84,
AAPL, 20101021  12:05:00, 310.85, 311, 310.6, 310.93,
AAPL, 20101021  12:10:00, 310.93, 311.13, 310.73, 310.8,
AAPL, 20101021  12:15:00, 310.85, 311.08, 310.65, 310.89,
AAPL, 20101021  12:20:00, 310.89, 311, 310.32, 310.5,
AAPL, 20101021  12:25:00, 310.44, 310.76, 310.27, 310.69,
AAPL, 20101021  12:30:00, 310.64, 310.67, 310.15, 310.25,
AAPL, 20101021  12:35:00, 310.24, 310.32, 309.12, 309.19,
AAPL, 20101021  12:40:00, 309.22, 309.86, 309.01, 309.74,
AAPL, 20101021  12:45:00, 309.75, 310, 309.5, 309.96,
AAPL, 20101021  12:50:00, 310, 310.55, 309.9, 310.26,
AAPL, 20101021  12:55:00, 310.26, 310.45, 310.13, 310.2,
AAPL, 20101021  13:00:00, 310.2, 310.82, 310.2, 310.78,
AAPL, 20101021  13:05:00, 310.74, 310.75, 310.34, 310.55,
AAPL, 20101021  13:10:00, 310.58, 310.76, 310.34, 310.5,
AAPL, 20101021  13:15:00, 310.53, 310.57, 310.05, 310.29,
AAPL, 20101021  13:20:00, 310.31, 310.52, 310.05, 310.18,
AAPL, 20101021  13:25:00, 310.17, 310.42, 310.08, 310.2,
AAPL, 20101021  13:30:00, 310.22, 310.28, 309.4, 309.56,
AAPL, 20101021  13:35:00, 309.56, 309.85, 309.5, 309.75,
AAPL, 20101021  13:40:00, 309.75, 310, 309.41, 309.55,
AAPL, 20101021  13:45:00, 309.5, 309.5, 308.56, 308.82,
