AAPL, 20101104  09:00:00, 315.77, 315.8, 315.73, 315.75,
AAPL, 20101104  09:05:00, 315.77, 316.09, 315.7, 316.09,
AAPL, 20101104  09:10:00, 316.06, 316.24, 315.9, 315.99,
AAPL, 20101104  09:15:00, 315.98, 316.09, 315.9, 316.05,
AAPL, 20101104  09:20:00, 316.04, 316.08, 315.66, 315.7,
AAPL, 20101104  09:25:00, 315.76, 315.8, 315.53, 315.6,
AAPL, 20101104  09:30:00, 315.68, 316, 315.65, 315.86,
AAPL, 20101104  09:35:00, 315.88, 315.93, 315.8, 315.85,
AAPL, 20101104  09:40:00, 315.82, 315.89, 315.47, 315.55,
AAPL, 20101104  09:45:00, 315.47, 316, 315.03, 315.98,
AAPL, 20101104  09:50:00, 315.98, 316.77, 315.54, 316.7,
AAPL, 20101104  09:55:00, 316.7, 317.64, 316.1, 317.1,
AAPL, 20101104  10:00:00, 317.1, 317.16, 316.1, 316.96,
AAPL, 20101104  10:05:00, 316.99, 317.57, 316.1, 317.18,
AAPL, 20101104  10:10:00, 317.19, 317.33, 317.04, 317.25,
AAPL, 20101104  10:15:00, 317.25, 317.35, 316.25, 316.46,
AAPL, 20101104  10:20:00, 316.48, 316.62, 316.21, 316.5,
AAPL, 20101104  10:25:00, 316.46, 316.85, 316.33, 316.82,
AAPL, 20101104  10:30:00, 316.81, 317.1, 316.1, 316.88,
AAPL, 20101104  10:35:00, 316.89, 317.08, 316.1, 317.06,
AAPL, 20101104  10:40:00, 317.03, 317.15, 316.75, 316.89,
AAPL, 20101104  10:45:00, 316.89, 317.33, 316.8, 317.3,
AAPL, 20101104  10:50:00, 317.3, 317.5, 317.15, 317.39,
AAPL, 20101104  10:55:00, 317.4, 317.97, 317.36, 317.96,
AAPL, 20101104  11:00:00, 317.97, 318.8, 317.1, 318.76,
AAPL, 20101104  11:05:00, 318.78, 319.46, 318.35, 319.16,
AAPL, 20101104  11:10:00, 319.17, 319.85, 319.04, 319.69,
AAPL, 20101104  11:15:00, 319.68, 320.18, 319.1, 320.01,
