AAPL, 20101108  09:00:00, 317.8, 317.84, 317.64, 317.64,
AAPL, 20101108  09:05:00, 317.67, 317.67, 317.46, 317.65,
AAPL, 20101108  09:10:00, 317.76, 317.83, 317.65, 317.83,
AAPL, 20101108  09:15:00, 317.81, 317.81, 317.69, 317.72,
AAPL, 20101108  09:20:00, 317.64, 317.92, 317.64, 317.92,
AAPL, 20101108  09:25:00, 317.83, 317.95, 317.8, 317.93,
AAPL, 20101108  09:30:00, 317.85, 317.85, 317.8, 317.81,
AAPL, 20101108  09:35:00, 317.8, 317.8, 317.62, 317.78,
AAPL, 20101108  09:40:00, 317.72, 317.72, 317.5, 317.5,
AAPL, 20101108  09:45:00, 317.52, 317.72, 316.76, 317.56,
AAPL, 20101108  09:50:00, 317.56, 318.54, 317.1, 318.4,
AAPL, 20101108  09:55:00, 318.4, 319.24, 318.07, 318.51,
AAPL, 20101108  10:00:00, 318.51, 318.95, 318.15, 318.21,
AAPL, 20101108  10:05:00, 318.26, 318.36, 317.1, 317.91,
AAPL, 20101108  10:10:00, 317.95, 318.12, 317.77, 317.99,
AAPL, 20101108  10:15:00, 318.02, 318.63, 317.1, 318.41,
AAPL, 20101108  10:20:00, 318.4, 319.06, 318.1, 318.57,
AAPL, 20101108  10:25:00, 318.59, 318.98, 318.52, 318.91,
AAPL, 20101108  10:30:00, 318.9, 319.43, 318.1, 319.23,
AAPL, 20101108  10:35:00, 319.23, 319.45, 319.07, 319.14,
AAPL, 20101108  10:40:00, 319.37, 319.5, 319.11, 319.18,
AAPL, 20101108  10:45:00, 319.15, 319.77, 318.1, 318.92,
AAPL, 20101108  10:50:00, 318.91, 319.29, 318.1, 319.13,
AAPL, 20101108  10:55:00, 319.1, 319.25, 318.93, 319.16,
AAPL, 20101108  11:00:00, 319.12, 319.62, 319.12, 319.56,
AAPL, 20101108  11:05:00, 319.57, 319.57, 319.14, 319.28,
AAPL, 20101108  11:10:00, 319.28, 319.29, 318.1, 319.02,
AAPL, 20101108  11:15:00, 319.07, 319.1, 318.63, 318.9,
AAPL, 20101108  11:20:00, 318.92, 319.1, 318.1, 318.98,
