AAPL, 20101018  09:00:00, 318.75, 318.85, 318.52, 318.59,
AAPL, 20101018  09:05:00, 318.59, 318.65, 318.4, 318.46,
AAPL, 20101018  09:10:00, 318.48, 318.7, 318.48, 318.64,
AAPL, 20101018  09:15:00, 318.63, 318.77, 318.29, 318.35,
AAPL, 20101018  09:20:00, 318.38, 318.54, 318.15, 318.24,
AAPL, 20101018  09:25:00, 318.2, 318.91, 318.15, 318.47,
AAPL, 20101018  09:30:00, 318.47, 319, 316.5, 316.6,
AAPL, 20101018  09:35:00, 316.57, 316.71, 314.29, 315.98,
AAPL, 20101018  09:40:00, 315.98, 317.41, 315.82, 317.06,
AAPL, 20101018  09:45:00, 317.06, 318.44, 317.01, 318.27,
AAPL, 20101018  09:50:00, 318.25, 318.3, 317.12, 317.15,
AAPL, 20101018  09:55:00, 317.12, 317.85, 316.71, 317.33,
AAPL, 20101018  10:00:00, 317.35, 317.5, 316.1, 316.12,
AAPL, 20101018  10:05:00, 316.15, 317.43, 316.1, 316.92,
AAPL, 20101018  10:10:00, 316.9, 317.17, 316.52, 316.93,
AAPL, 20101018  10:15:00, 316.92, 317.9, 316.89, 317.03,
AAPL, 20101018  10:20:00, 317.04, 317.44, 316.98, 317.03,
AAPL, 20101018  10:25:00, 317.03, 317.32, 316.8, 316.93,
AAPL, 20101018  10:30:00, 316.92, 317.02, 316.44, 316.68,
AAPL, 20101018  10:35:00, 316.68, 317, 316.33, 316.97,
AAPL, 20101018  10:40:00, 316.91, 317, 316.59, 316.73,
AAPL, 20101018  10:45:00, 316.73, 316.89, 316.52, 316.56,
AAPL, 20101018  10:50:00, 316.56, 316.84, 316.32, 316.59,
AAPL, 20101018  10:55:00, 316.62, 316.8, 316.31, 316.75,
AAPL, 20101018  11:00:00, 316.78, 316.95, 316.6, 316.81,
AAPL, 20101018  11:05:00, 316.84, 316.86, 316.45, 316.48,
AAPL, 20101018  11:10:00, 316.46, 316.55, 316.16, 316.31,
AAPL, 20101018  11:15:00, 316.31, 316.38, 316.07, 316.17,
AAPL, 20101018  11:20:00, 316.16, 316.95, 316.14, 316.78,
AAPL, 20101018  11:25:00, 316.79, 316.81, 316, 316.77,
AAPL, 20101018  11:30:00, 316.79, 316.79, 316.4, 316.48,
AAPL, 20101018  11:35:00, 316.47, 316.52, 316.25, 316.38,
AAPL, 20101018  11:40:00, 316.38, 316.5, 316, 316.2,
AAPL, 20101018  11:45:00, 316.23, 316.39, 316.13, 316.25,
AAPL, 20101018  11:50:00, 316.27, 316.4, 316, 316.02,
AAPL, 20101018  11:55:00, 316.02, 316.29, 315.94, 316.29,
AAPL, 20101018  12:00:00, 316.29, 316.63, 316.14, 316.55,
AAPL, 20101018  12:05:00, 316.53, 316.75, 316.41, 316.58,
AAPL, 20101018  12:10:00, 316.58, 316.62, 316.4, 316.5,
AAPL, 20101018  12:15:00, 316.5, 316.77, 316.47, 316.61,
AAPL, 20101018  12:20:00, 316.6, 316.7, 316.42, 316.6,
AAPL, 20101018  12:25:00, 316.61, 316.63, 316.49, 316.6,
AAPL, 20101018  12:30:00, 316.62, 316.73, 316.38, 316.62,
AAPL, 20101018  12:35:00, 316.61, 316.69, 316.39, 316.61,
AAPL, 20101018  12:40:00, 316.59, 316.63, 316.44, 316.48,
AAPL, 20101018  12:45:00, 316.48, 316.49, 316.1, 316.14,
AAPL, 20101018  12:50:00, 316.13, 316.21, 315.85, 315.89,
AAPL, 20101018  12:55:00, 315.87, 315.9, 315, 315.14,
AAPL, 20101018  13:00:00, 315.13, 315.64, 315.13, 315.37,
AAPL, 20101018  13:05:00, 315.37, 315.63, 315.08, 315.41,
AAPL, 20101018  13:10:00, 315.43, 315.7, 315.31, 315.59,
AAPL, 20101018  13:15:00, 315.6, 315.9, 315.56, 315.76,
AAPL, 20101018  13:20:00, 315.76, 315.86, 315.39, 315.45,
AAPL, 20101018  13:25:00, 315.45, 315.8, 315.41, 315.66,
AAPL, 20101018  13:30:00, 315.67, 315.75, 315.53, 315.72,
AAPL, 20101018  13:35:00, 315.71, 315.73, 315.53, 315.62,
AAPL, 20101018  13:40:00, 315.62, 315.65, 315.49, 315.51,
AAPL, 20101018  13:45:00, 315.51, 315.59, 315.4, 315.5,
AAPL, 20101018  13:50:00, 315.5, 315.51, 315.1, 315.15,
AAPL, 20101018  13:55:00, 315.12, 315.14, 314.44, 314.58,
AAPL, 20101018  14:00:00, 314.55, 315.43, 314.37, 315.21,
AAPL, 20101018  14:05:00, 315.21, 315.74, 314.77, 315.08,
AAPL, 20101018  14:10:00, 315.06, 315.5, 314.96, 315.38,
AAPL, 20101018  14:15:00, 315.39, 316.3, 315.29, 315.96,
AAPL, 20101018  14:20:00, 315.96, 316.25, 315.56, 316.12,
