AAPL, 20101012  09:00:00, 296.02, 296.04, 295.8, 295.82,
AAPL, 20101012  09:05:00, 295.85, 295.95, 295.77, 295.85,
AAPL, 20101012  09:10:00, 295.85, 296, 295.76, 295.86,
AAPL, 20101012  09:15:00, 295.97, 296.09, 295.95, 296.09,
AAPL, 20101012  09:20:00, 296.06, 296.2, 295.73, 295.75,
AAPL, 20101012  09:25:00, 295.75, 295.75, 295.36, 295.41,
AAPL, 20101012  09:30:00, 295.41, 296.25, 294.8, 295.8,
AAPL, 20101012  09:35:00, 295.79, 296.69, 295.6, 296.2,
AAPL, 20101012  09:40:00, 296.19, 296.21, 295.6, 295.66,
AAPL, 20101012  09:45:00, 295.65, 295.71, 293.28, 293.49,
AAPL, 20101012  09:50:00, 293.48, 293.88, 292.49, 293.4,
AAPL, 20101012  09:55:00, 293.35, 293.93, 293.18, 293.58,
AAPL, 20101012  10:00:00, 293.58, 294.55, 293.5, 294.37,
AAPL, 20101012  10:05:00, 294.34, 294.85, 294.12, 294.16,
AAPL, 20101012  10:10:00, 294.13, 295.17, 294.1, 295.13,
AAPL, 20101012  10:15:00, 295.05, 295.7, 294.97, 295.58,
AAPL, 20101012  10:20:00, 295.55, 295.75, 295.33, 295.34,
AAPL, 20101012  10:25:00, 295.38, 295.68, 295.28, 295.35,
AAPL, 20101012  10:30:00, 295.35, 295.9, 295.33, 295.78,
AAPL, 20101012  10:35:00, 295.78, 295.96, 295.56, 295.87,
AAPL, 20101012  10:40:00, 295.86, 296.18, 295.75, 296.03,
AAPL, 20101012  10:45:00, 296.07, 296.38, 295.9, 296.32,
AAPL, 20101012  10:50:00, 296.28, 296.97, 296.23, 296.87,
AAPL, 20101012  10:55:00, 296.85, 297.2, 296.64, 296.9,
AAPL, 20101012  11:00:00, 296.89, 297.1, 296.58, 296.87,
AAPL, 20101012  11:05:00, 296.83, 297.73, 296.82, 297.3,
AAPL, 20101012  11:10:00, 297.31, 297.46, 296.76, 296.98,
AAPL, 20101012  11:15:00, 296.97, 297.1, 296.84, 297,
AAPL, 20101012  11:20:00, 296.94, 297, 296.7, 296.87,
AAPL, 20101012  11:25:00, 296.89, 297.16, 296.86, 297.11,
AAPL, 20101012  11:30:00, 297.11, 297.15, 296.88, 296.97,
AAPL, 20101012  11:35:00, 296.95, 297.32, 296.95, 297.1,
AAPL, 20101012  11:40:00, 297.05, 297.05, 296.7, 296.78,
AAPL, 20101012  11:45:00, 296.78, 296.8, 296.56, 296.72,
AAPL, 20101012  11:50:00, 296.68, 296.99, 296.62, 296.95,
AAPL, 20101012  11:55:00, 296.95, 297.13, 296.87, 297.04,
AAPL, 20101012  12:00:00, 297.03, 297.2, 296.84, 297.11,
AAPL, 20101012  12:05:00, 297.1, 297.18, 296.86, 296.94,
AAPL, 20101012  12:10:00, 296.95, 297, 296.82, 296.88,
AAPL, 20101012  12:15:00, 296.91, 297.2, 296.9, 297.2,
AAPL, 20101012  12:20:00, 297.2, 297.37, 297, 297.04,
AAPL, 20101012  12:25:00, 297.05, 297.1, 296.83, 296.83,
AAPL, 20101012  12:30:00, 296.88, 297.08, 296.73, 297.08,
AAPL, 20101012  12:35:00, 297.08, 297.1, 296.87, 296.96,
AAPL, 20101012  12:40:00, 296.98, 297.09, 296.97, 297.07,
AAPL, 20101012  12:45:00, 297.04, 297.08, 296.78, 296.85,
AAPL, 20101012  12:50:00, 296.83, 297.08, 296.82, 297.04,
AAPL, 20101012  12:55:00, 297.03, 297.06, 296.78, 296.93,
AAPL, 20101012  13:00:00, 296.95, 296.98, 296.78, 296.98,
AAPL, 20101012  13:05:00, 296.98, 297, 296.78, 296.92,
AAPL, 20101012  13:10:00, 296.92, 296.99, 296.86, 296.96,
AAPL, 20101012  13:15:00, 296.95, 297.05, 296.92, 296.97,
AAPL, 20101012  13:20:00, 296.98, 297, 296.81, 296.89,
AAPL, 20101012  13:25:00, 296.89, 297, 296.82, 296.99,
AAPL, 20101012  13:30:00, 296.96, 296.99, 296.9, 296.94,
AAPL, 20101012  13:35:00, 296.97, 296.99, 296.78, 296.83,
AAPL, 20101012  13:40:00, 296.86, 296.91, 296.61, 296.75,
AAPL, 20101012  13:45:00, 296.75, 296.97, 296.72, 296.89,
AAPL, 20101012  13:50:00, 296.89, 297, 296.83, 296.93,
AAPL, 20101012  13:55:00, 296.94, 296.98, 296.84, 296.92,
AAPL, 20101012  14:00:00, 296.96, 297.55, 296.5, 297.3,
AAPL, 20101012  14:05:00, 297.31, 297.44, 296.92, 297.12,
AAPL, 20101012  14:10:00, 297.11, 297.54, 297.06, 297.43,
AAPL, 20101012  14:15:00, 297.46, 298.1, 297.34, 297.68,
AAPL, 20101012  14:20:00, 297.68, 297.74, 296.9, 297.1,
AAPL, 20101012  14:25:00, 297.12, 297.4, 297.04, 297.25,
AAPL, 20101012  14:30:00, 297.3, 297.39, 296.57, 296.62,
AAPL, 20101012  14:35:00, 296.64, 297.19, 296.59, 296.86,
AAPL, 20101012  14:40:00, 296.89, 297.43, 296.89, 297.16,
AAPL, 20101012  14:45:00, 297.2, 297.55, 297.19, 297.31,
AAPL, 20101012  14:50:00, 297.31, 297.5, 297.25, 297.5,
AAPL, 20101012  14:55:00, 297.47, 297.66, 297.33, 297.62,
AAPL, 20101012  15:00:00, 297.59, 297.61, 297, 297.05,
AAPL, 20101012  15:05:00, 297.05, 297.67, 297, 297.57,
AAPL, 20101012  15:10:00, 297.59, 297.78, 297.53, 297.68,
AAPL, 20101012  15:15:00, 297.64, 298.19, 297.64, 298.1,
AAPL, 20101012  15:20:00, 298.08, 298.64, 298.05, 298.58,
AAPL, 20101012  15:25:00, 298.57, 298.98, 298.55, 298.89,
AAPL, 20101012  15:30:00, 298.91, 298.98, 298.58, 298.7,
AAPL, 20101012  15:35:00, 298.7, 298.88, 298.55, 298.8,
AAPL, 20101012  15:40:00, 298.79, 299.05, 298.68, 298.98,
AAPL, 20101012  15:45:00, 299, 299.49, 298.96, 299.46,
AAPL, 20101012  15:50:00, 299.49, 299.5, 298.7, 298.8,
AAPL, 20101012  15:55:00, 298.8, 298.89, 298.44, 298.74,
AAPL, 20101012  16:00:00, 298.74, 298.74, 298.49, 298.59,
AAPL, 20101012  16:05:00, 298.54, 298.59, 298.4, 298.51,
AAPL, 20101012  16:10:00, 298.52, 298.6, 298.5, 298.6,
AAPL, 20101012  16:15:00, 298.41, 299.28, 298.25, 299,
AAPL, 20101012  16:20:00, 298.98, 299, 298.7, 298.79,
AAPL, 20101012  16:25:00, 298.79, 299.07, 298.7, 299.02,
AAPL, 20101012  16:30:00, 298.95, 298.95, 298.54, 298.88,
AAPL, 20101012  16:35:00, 298.9, 299.19, 298.88, 299,
AAPL, 20101012  16:40:00, 299, 299, 298.88, 298.9,
AAPL, 20101012  16:45:00, 298.99, 299.1, 298.91, 299,
