AAPL, 20101015  09:00:00, 305.9, 306, 305.26, 305.95,
AAPL, 20101015  09:05:00, 305.94, 306.87, 305.93, 306.8,
AAPL, 20101015  09:10:00, 306.81, 307.25, 306.81, 306.94,
AAPL, 20101015  09:15:00, 306.94, 307.02, 306.52, 306.7,
AAPL, 20101015  09:20:00, 306.67, 306.9, 306.6, 306.75,
AAPL, 20101015  09:25:00, 306.56, 307.4, 306.56, 307.33,
AAPL, 20101015  09:30:00, 307.44, 307.45, 305.51, 305.62,
AAPL, 20101015  09:35:00, 305.61, 305.99, 304.91, 305.19,
AAPL, 20101015  09:40:00, 305.08, 305.9, 304.91, 305.71,
AAPL, 20101015  09:45:00, 305.71, 306.2, 305.5, 305.87,
AAPL, 20101015  09:50:00, 305.92, 306.5, 305.86, 306.42,
AAPL, 20101015  09:55:00, 306.42, 307.08, 306.18, 306.92,
AAPL, 20101015  10:00:00, 306.98, 307.05, 305.4, 305.74,
AAPL, 20101015  10:05:00, 305.74, 306.35, 305.25, 305.95,
AAPL, 20101015  10:10:00, 305.91, 306.87, 305.9, 306.53,
AAPL, 20101015  10:15:00, 306.56, 306.66, 305.66, 305.9,
AAPL, 20101015  10:20:00, 305.85, 306.2, 305.83, 306.06,
AAPL, 20101015  10:25:00, 306.07, 306.52, 305.66, 306.42,
AAPL, 20101015  10:30:00, 306.41, 306.44, 305.92, 306.35,
AAPL, 20101015  10:35:00, 306.38, 306.6, 306.19, 306.55,
AAPL, 20101015  10:40:00, 306.56, 306.94, 306.5, 306.89,
AAPL, 20101015  10:45:00, 306.93, 307.08, 306.72, 306.81,
AAPL, 20101015  10:50:00, 306.8, 307.22, 306.72, 307.19,
AAPL, 20101015  10:55:00, 307.2, 307.81, 307.07, 307.68,
AAPL, 20101015  11:00:00, 307.68, 307.87, 307.42, 307.51,
AAPL, 20101015  11:05:00, 307.5, 308.09, 307.3, 308,
AAPL, 20101015  11:10:00, 308, 308.93, 308, 308.81,
AAPL, 20101015  11:15:00, 308.81, 309.55, 308.81, 309,
AAPL, 20101015  11:20:00, 309, 309.05, 308.34, 308.81,
AAPL, 20101015  11:25:00, 308.8, 309.43, 308.75, 309.43,
AAPL, 20101015  11:30:00, 309.42, 310.2, 309.42, 310.14,
AAPL, 20101015  11:35:00, 310.11, 310.47, 309.62, 309.64,
AAPL, 20101015  11:40:00, 309.64, 310.09, 309.59, 309.87,
AAPL, 20101015  11:45:00, 309.86, 310.16, 309.65, 309.84,
AAPL, 20101015  11:50:00, 309.85, 309.93, 309.55, 309.72,
AAPL, 20101015  11:55:00, 309.7, 309.97, 309.39, 309.46,
AAPL, 20101015  12:00:00, 309.46, 309.6, 309.12, 309.33,
AAPL, 20101015  12:05:00, 309.33, 309.46, 309.1, 309.17,
AAPL, 20101015  12:10:00, 309.17, 309.49, 309.1, 309.42,
AAPL, 20101015  12:15:00, 309.4, 310.05, 309.3, 309.86,
AAPL, 20101015  12:20:00, 309.95, 310.1, 309.72, 309.88,
AAPL, 20101015  12:25:00, 309.87, 309.94, 309.53, 309.74,
AAPL, 20101015  12:30:00, 309.72, 310, 309.64, 309.78,
AAPL, 20101015  12:35:00, 309.79, 309.9, 309.5, 309.85,
AAPL, 20101015  12:40:00, 309.84, 310, 309.71, 309.93,
AAPL, 20101015  12:45:00, 309.89, 309.98, 309.78, 309.85,
AAPL, 20101015  12:50:00, 309.86, 309.94, 309.51, 309.59,
AAPL, 20101015  12:55:00, 309.59, 309.67, 309.37, 309.42,
AAPL, 20101015  13:00:00, 309.42, 309.75, 309.4, 309.63,
AAPL, 20101015  13:05:00, 309.6, 309.88, 309.54, 309.8,
AAPL, 20101015  13:10:00, 309.8, 309.87, 309.53, 309.66,
AAPL, 20101015  13:15:00, 309.69, 309.75, 309.6, 309.6,
AAPL, 20101015  13:20:00, 309.64, 309.83, 309.6, 309.74,
AAPL, 20101015  13:25:00, 309.77, 310.04, 309.74, 309.95,
AAPL, 20101015  13:30:00, 309.99, 310.15, 309.85, 309.92,
AAPL, 20101015  13:35:00, 309.93, 310.26, 309.93, 310.13,
AAPL, 20101015  13:40:00, 310.12, 310.2, 309.66, 309.84,
AAPL, 20101015  13:45:00, 309.86, 310.07, 309.6, 310.07,
AAPL, 20101015  13:50:00, 310.01, 310.23, 309.98, 310.02,
AAPL, 20101015  13:55:00, 310.04, 310.22, 309.79, 310.2,
AAPL, 20101015  14:00:00, 310.16, 310.19, 309.75, 309.99,
