AAPL, 20101020  09:00:00, 308.77, 309.06, 308.77, 309.06,
AAPL, 20101020  09:05:00, 308.95, 309.07, 308.89, 309,
AAPL, 20101020  09:10:00, 308.95, 309.36, 308.9, 309.18,
AAPL, 20101020  09:15:00, 309.14, 309.16, 308.9, 308.9,
AAPL, 20101020  09:20:00, 308.9, 308.9, 308.53, 308.7,
AAPL, 20101020  09:25:00, 308.79, 309.25, 308.7, 308.99,
AAPL, 20101020  09:30:00, 309, 310.8, 308.76, 310.11,
AAPL, 20101020  09:35:00, 310.09, 310.45, 308, 308.17,
AAPL, 20101020  09:40:00, 308.21, 309.99, 308.01, 309.8,
AAPL, 20101020  09:45:00, 309.84, 310, 308.36, 308.58,
AAPL, 20101020  09:50:00, 308.6, 309.3, 307.91, 308.46,
AAPL, 20101020  09:55:00, 308.4, 309.02, 308.38, 308.88,
AAPL, 20101020  10:00:00, 308.9, 309.21, 308.56, 308.73,
AAPL, 20101020  10:05:00, 308.73, 309.11, 308.02, 308.1,
AAPL, 20101020  10:10:00, 308.09, 308.4, 306.87, 307.79,
AAPL, 20101020  10:15:00, 307.77, 307.82, 307.3, 307.59,
AAPL, 20101020  10:20:00, 307.51, 308.24, 307.51, 308.12,
AAPL, 20101020  10:25:00, 308.09, 308.5, 308.05, 308.35,
AAPL, 20101020  10:30:00, 308.32, 308.93, 308.26, 308.85,
AAPL, 20101020  10:35:00, 308.84, 309.06, 307.9, 307.97,
AAPL, 20101020  10:40:00, 307.9, 308.96, 307.9, 308.75,
AAPL, 20101020  10:45:00, 308.81, 309.85, 308.72, 309.68,
AAPL, 20101020  10:50:00, 309.69, 310.17, 309.44, 309.81,
AAPL, 20101020  10:55:00, 309.84, 310.1, 309.38, 309.63,
AAPL, 20101020  11:00:00, 309.68, 309.85, 309.3, 309.4,
AAPL, 20101020  11:05:00, 309.41, 309.93, 309.15, 309.93,
AAPL, 20101020  11:10:00, 309.95, 310.15, 309.63, 309.9,
AAPL, 20101020  11:15:00, 309.86, 310.8, 309.75, 310.74,
AAPL, 20101020  11:20:00, 310.74, 311.37, 310.52, 311.2,
AAPL, 20101020  11:25:00, 311.21, 312.12, 311, 311.57,
AAPL, 20101020  11:30:00, 311.54, 312.15, 311.52, 311.76,
AAPL, 20101020  11:35:00, 311.76, 312.5, 311.66, 312.5,
AAPL, 20101020  11:40:00, 312.5, 312.87, 312.3, 312.72,
AAPL, 20101020  11:45:00, 312.69, 313.5, 312.63, 312.85,
AAPL, 20101020  11:50:00, 312.86, 313.05, 312.7, 313.01,
AAPL, 20101020  11:55:00, 313.05, 313.05, 312.33, 312.49,
AAPL, 20101020  12:00:00, 312.46, 313.31, 312.4, 313.17,
AAPL, 20101020  12:05:00, 313.13, 313.62, 313.05, 313.18,
AAPL, 20101020  12:10:00, 313.17, 314.25, 313.17, 313.94,
AAPL, 20101020  12:15:00, 313.95, 314.19, 313.75, 314,
AAPL, 20101020  12:20:00, 314.01, 314.1, 313.64, 313.83,
AAPL, 20101020  12:25:00, 313.83, 313.86, 313.3, 313.56,
AAPL, 20101020  12:30:00, 313.58, 313.86, 313.39, 313.67,
AAPL, 20101020  12:35:00, 313.72, 313.83, 313.11, 313.24,
AAPL, 20101020  12:40:00, 313.23, 313.25, 312.6, 312.79,
AAPL, 20101020  12:45:00, 312.78, 313.3, 312.71, 313.21,
AAPL, 20101020  12:50:00, 313.19, 313.27, 312.86, 312.86,
AAPL, 20101020  12:55:00, 312.86, 312.87, 312.6, 312.82,
AAPL, 20101020  13:00:00, 312.82, 313.27, 312.75, 313.06,
AAPL, 20101020  13:05:00, 313.05, 313.13, 312.77, 312.94,
AAPL, 20101020  13:10:00, 312.94, 312.94, 312.05, 312.52,
